"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Zm00001d033954",62.6746658160374,0.341470665536895,0.42285828752625,0.807529793336963,0.419361316710042,0.673984257158641
"Zm00001d033955",28.8792457605346,-0.982494318219433,0.353030377270722,-2.78303053072967,0.00538537381694663,0.0443276001349372
"Zm00001d033957",20.3455107409104,-3.7876069186935,1.23379438127632,-3.06988504419621,0.00214141176505901,0.0227925105919939
"Zm00001d033965",5.45471812370874,1.02057554311809,0.970541352967458,1.05155286788929,0.293004741587343,0.561865625746334
"Zm00001d033966",62.0526706600898,-0.657912232394938,0.3674928708452,-1.79027209665809,0.0734101797305741,0.249550187374584
"Zm00001d033967",4.99716017251376,0.486104888883286,1.01383423404105,0.479471764280159,0.631603050599787,0.828656318429966
"Zm00001d033969",97.0290307263349,-0.187671540850859,0.23011792367336,-0.815545081648003,0.414760370482071,0.670231826862434
"Zm00001d033975",29.4614586661737,-0.590359775321569,0.414582119710452,-1.42398754614377,0.154450077206402,0.389602583428349
"Zm00001d033976",98.3025255036937,-0.617507096041526,0.37507674272316,-1.64634866869712,0.0996919948059879,0.299520310646486
"Zm00001d033977",2.71227567871974,0.270001214247928,1.18000520777211,0.228813578507589,0.819013812624165,NA
"Zm00001d033979",18.4057443550254,-0.641398652649306,0.39945122637888,-1.60569954550831,0.108339941212182,0.315065554285718
"Zm00001d033980",41.4304096031851,2.72139613152065,0.563075494702325,4.8330928216994,1.34428069381292e-06,6.51927781078624e-05
"Zm00001d033981",72.900633533682,-2.58289283527146,0.592331096496112,-4.3605558623384,1.29732455421477e-05,0.000414939567436013
"Zm00001d033982",80.2572961878493,0.656296725590413,0.310375793442479,2.11452290886223,0.0344706302293749,0.156792522521063
"Zm00001d033983",363.715004608008,-0.0482761167593775,0.350742660234252,-0.137639706350905,0.890525173035966,0.959891399648446
"Zm00001d033984",133.280423683048,-0.128185422950869,0.425402493600211,-0.301327389658736,0.76316485700556,0.903018132538965
"Zm00001d033985",1698.75140879226,-0.490434565189025,0.214457965573582,-2.28685637242397,0.0222042078233644,0.116997314958806
"Zm00001d033986",32.4602834397096,0.016826634336547,0.382929475180819,0.0439418624763777,0.964950746079727,0.994556798224878
"Zm00001d033987",4.79337912198414,-2.24688942310748,0.751408813438384,-2.99023565191616,0.00278762297771738,0.0277022601859354
"Zm00001d033988",5.54702934514875,-0.879845434204286,0.634015647981793,-1.38773457249048,0.165217884363621,0.40475031293492
"Zm00001d033989",227.011939510979,-0.480808095086905,0.446639217322559,-1.07650218887893,0.281702722491187,0.548250809059694
"Zm00001d033990",5.45090298167698,1.20916454829161,0.89893483848006,1.34510811744274,0.178590322188246,0.423939112061125
"Zm00001d033991",0.327421695460278,-1.63167279081334,5.27881687404977,-0.309098199415576,0.757246828827024,NA
"Zm00001d033992",4.88852626412316,0.656021882371593,0.845866497362726,0.775561964467162,0.438007665564465,0.68953985837694
"Zm00001d033993",7.47529334983077,1.46203921361414,0.995433701898745,1.46874594543601,0.141901710422443,0.37066369024452
"Zm00001d033994",51.6917219388574,-0.968790106606633,0.245367198110485,-3.948327706666,7.86990255262007e-05,0.0018003737479823
"Zm00001d033995",188.111498984513,-0.685498368117058,0.277226991922697,-2.47269706085548,0.0134097760283773,0.0832854659531314
"Zm00001d033997",0.170830559439612,0.951562018138425,5.94356169924693,0.160099628184055,0.872802594063533,NA
"Zm00001d033998",0.562759698694867,1.88654054002417,3.26916902061775,0.577070358897409,0.563891926852595,NA
"Zm00001d033999",6.9205638592444,-0.669897829454496,1.72966896652017,-0.387298287950572,0.698535392850101,0.867719978477125
"Zm00001d034000",68.8197849990192,0.257067131328672,0.311755277192747,0.824579887286838,0.409610143921493,0.66636199344577
"Zm00001d034001",117.805921490619,0.235665473156231,0.216860158369549,1.08671631953084,0.277162199435085,0.542923558194022
"Zm00001d034003",0.230356788598986,0,6.00631008342227,0,1,NA
"Zm00001d034004",38.4972942783314,0.723602606608176,0.434019551367271,1.66721200537774,0.0954722563733252,0.29209472499371
"Zm00001d034005",218.085656314343,2.00837641350754,0.350511646009196,5.72984217892392,1.00524116455742e-08,1.02691477862354e-06
