,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNA049458986,2.652561259,0.074236294,1.093915798,0.067862896,0.945894775,NA
ENSRNA049459026,0.055485961,0,6.006310083,0,1,NA
ENSRNA049459076,14.36158011,-0.580271231,0.424005977,-1.368544931,0.171141568,0.429965988
ENSRNA049459101,7.528007368,-0.734662143,0.514999188,-1.426530684,0.153715216,0.404100541
ENSRNA049459132,6.135036899,-1.122436849,0.621469658,-1.806100802,0.070902596,NA
ENSRNA049459156,14.97402245,-0.563609336,0.520775905,-1.082249258,0.279141786,0.555527161
ENSRNA049459180,2.12781115,-0.594575003,0.996176347,-0.596857178,0.550602739,NA
ENSRNA049459267,0.59754902,-0.222399926,2.505474988,-0.088765574,0.929268217,NA
ENSRNA049459300,8.974424959,-1.974675628,0.96455156,-2.047247352,0.040633804,0.180899866
ENSRNA049459833,0.567139754,0,2.704412876,0,1,NA
ENSRNA049459870,0.355634205,0,4.478975985,0,1,NA
ENSRNA049459930,0.231255129,0.724330464,4.787802989,0.151286606,0.879749635,NA
